code,nombre,marca,categoria,kcal_100g,proteinas_100g,grasas_100g,carbohidratos_100g,alergenos,popularidad
8480000392329,Néctar tutti-frutti,Hacendado,bebidas,39.0,0.2,0.0,9.4,,5
8480000146458,Obleas,Hacendado,snacks_dulces,397.0,8.0,2.0,87.0,en:eggs|en:gluten|en:soybeans,24900000007
8480000145277,Obleas para helados,Hacendado,snacks_dulces,363.0,8.3,4.1,73.0,,20950000001
8480000159533,Obleas para helados,Hacendado,snacks_dulces,390.0,11.0,2.6,79.0,,23900000006
8402001025518,Omega 3 milk,"Hacendado, Mercadona",lacteos,51.0,3.1,2.1,4.8,en:milk,24950000024
8480000349514,Orejones de albaricoque,Hacendado,frutos_secos_semillas,274.0,3.7,0.8,60.0,en:sulphur-dioxide-and-sulphites,20950000017
00010276,Orejones de albaricoque,Hacendado,frutos_secos_semillas,208.0,2.8,0.5,46.0,,0
3526000349514,Orejones de albaricoque,Hacendado,frutos_secos_semillas,274.0,3.7,0.8,60.0,,1
14138437,Orejones de albaricoque,hacendado,frutos_secos_semillas,274.0,3.7,0.8,60.0,,0
8480000827517,Oreo sin gluten,Hacendado,snacks_dulces,490.0,2.6,23.0,67.0,en:soybeans,20950000013
84138026,Original,Ligeresa,aceites_salsas,277.0,0.7,27.0,9.0,en:eggs|en:gluten|en:soybeans,22950000013
8712566298334,Original,Ligeresa,aceites_salsas,277.0,0.7,27.0,9.0,en:eggs|en:gluten|en:soybeans,21950000001
8410637112014,Original Sevilla Torta,Inés Rosales,snacks_dulces,493.0,6.0,24.0,61.0,en:gluten|en:sesame-seeds,24900000010
8480000124722,Osi Choc,Hacendado,snacks_dulces,360.0,3.4,9.4,65.0,en:milk,19900000002
8412147570551,Osi Fruit,Hacendado,snacks_dulces,327.0,5.6,0.5,74.0,,1
2350297003719,Oveja Curado,entrepinares,yogures,440.0,23.0,38.0,1.6,,1
8480000133878,Ovos,Hacendado,snacks_dulces,327.0,4.9,0.5,76.0,,1
8480000624031,PALITOS DELICIAS,HACENDADO,pescado_marisco,95.0,6.0,1.6,13.0,,24950000022
